Date,Close,Open,High,Low,Vol.,Change %
"Feb 23, 2021",34.57,37.685,37.685,30.307,-,-8.17%
"Feb 22, 2021",37.646,39.627,39.627,34.963,-,-4.74%
"Feb 21, 2021",39.52,38.982,40.252,38.113,-,1.52%
"Feb 20, 2021",38.927,35.077,41.249,35.077,-,11.79%
"Feb 19, 2021",34.82,31.2,34.82,30.059,-,12.08%
"Feb 18, 2021",31.067,31.973,32.17,31.067,-,-2.88%
"Feb 17, 2021",31.989,30.108,32.207,30.105,-,6.20%
"Feb 16, 2021",30.122,27.843,30.428,27.283,-,8.45%
"Feb 15, 2021",27.774,27.021,29.299,23.891,-,3.28%
"Feb 14, 2021",26.89,28.048,28.577,26.663,-,-3.86%
"Feb 13, 2021",27.971,28.766,29.852,27.88,-,-2.38%
"Feb 12, 2021",28.653,25.054,29.664,24.8,-,14.13%
"Feb 11, 2021",25.106,23.624,25.306,23.624,-,6.52%
"Feb 10, 2021",23.57,23.14,24.358,22.993,-,2.22%
"Feb 09, 2021",23.057,23.074,23.644,22.599,-,0.21%
"Feb 08, 2021",23.01,19.749,23.01,19.547,-,16.32%
